4.58035683631897,83,41,61,77,"91, 44, 35","49, 29, 51","86, 90",25,"6, 81, 2, 40",93
4.680430173873901,57,94,54,18,"21, 22, 86","26, 66, 97","97, 18",23,"95, 57, 85, 38",57
4.7802650928497314,61,54,70,14,"14, 64, 30","21, 40, 83","91, 67",43,"66, 39, 67, 67",13
4.87972092628479,45,16,73,91,"16, 71, 11","16, 79, 16","29, 33",52,"85, 80, 29, 85",66
4.979642868041992,12,55,51,63,"71, 13, 94","45, 73, 99","34, 48",29,"93, 73, 96, 36",35
5.080120086669922,61,20,89,90,"81, 9, 21","7, 48, 73","71, 63",10,"98, 33, 83, 21",4
5.179260015487671,64,50,54,81,"73, 47, 84","50, 26, 54","67, 25",91,"27, 46, 6, 69",42
5.280390977859497,93,41,26,11,"65, 86, 29","63, 54, 47","56, 11",69,"89, 25, 98, 93",28
5.379177093505859,4,91,25,28,"50, 83, 1","82, 37, 16","4, 26",50,"63, 91, 36, 12",84
5.4803221225738525,77,86,89,36,"18, 70, 36","90, 69, 45","45, 18",66,"12, 99, 3, 50",62
5.579535245895386,66,42,82,89,"11, 55, 26","19, 13, 20","38, 96",78,"38, 87, 59, 33",92
5.6797239780426025,83,83,14,9,"45, 87, 41","21, 16, 80","19, 38",81,"19, 11, 56, 49",57
5.780025243759155,65,15,90,57,"75, 75, 63","58, 98, 69","95, 4",53,"7, 99, 28, 95",95
5.880293130874634,58,98,29,20,"87, 27, 96","43, 2, 60","43, 92",41,"14, 17, 39, 9",8
5.979603052139282,61,41,31,61,"94, 92, 45","100, 24, 64","32, 63",91,"85, 4, 20, 32",34
6.078655004501343,28,82,82,56,"48, 38, 45","4, 12, 5","18, 78",72,"89, 32, 82, 23",77
6.180292844772339,28,54,29,71,"90, 85, 47","25, 27, 79","68, 49",93,"92, 50, 93, 100",4
6.2799999713897705,79,62,55,16,"96, 36, 19","91, 28, 48","65, 100",33,"44, 50, 35, 82",24
6.380033016204834,34,26,19,46,"37, 14, 21","74, 57, 77","27, 87",28,"1, 89, 100, 60",71
6.5887770652771,44,32,44,87,"86, 6, 23","87, 76, 59","33, 57",78,"88, 97, 36, 51",70
6.68491005897522,37,43,75,47,"64, 42, 38","71, 19, 14","16, 48",45,"75, 3, 19, 67",73
6.8526389598846436,5,46,83,16,"100, 97, 67","76, 2, 77","75, 70",52,"27, 80, 91, 86",49
6.879644870758057,5,80,18,93,"56, 23, 82","59, 26, 63","39, 3",61,"52, 92, 4, 29",74
6.979542016983032,81,11,39,57,"49, 24, 98","19, 100, 32","80, 46",86,"90, 89, 5, 51",77
7.079650163650513,23,43,8,89,"21, 36, 57","62, 12, 43","27, 25",42,"12, 85, 78, 46",5
7.179614067077637,44,74,99,31,"76, 49, 6","23, 74, 70","41, 66",57,"9, 36, 65, 28",9
7.279571056365967,19,75,99,28,"31, 75, 8","15, 67, 35","39, 16",6,"61, 80, 14, 80",43
7.3795130252838135,74,29,53,20,"84, 42, 83","84, 26, 57","49, 100",84,"67, 82, 90, 55",32
7.770331859588623,56,60,84,58,"47, 18, 61","55, 89, 25","55, 60",92,"2, 61, 40, 58",45
7.946099042892456,99,37,70,38,"51, 97, 62","65, 3, 65","100, 10",73,"9, 43, 54, 26",77
7.980050086975098,17,71,99,51,"44, 40, 7","33, 19, 5","88, 25",42,"96, 95, 69, 57",84
8.079314947128296,43,63,49,82,"34, 57, 12","17, 63, 50","83, 73",28,"64, 19, 85, 81",80
8.180036067962646,99,84,83,47,"18, 11, 19","50, 61, 4","60, 28",73,"66, 55, 68, 60",73
8.27990984916687,90,10,21,44,"55, 37, 81","23, 37, 56","71, 24",51,"34, 88, 61, 25",15
8.380015850067139,16,54,35,92,"73, 43, 37","55, 20, 45","60, 26",32,"37, 22, 25, 95",36
8.479811191558838,10,35,30,32,"33, 79, 45","90, 81, 32","1, 6",59,"32, 28, 88, 77",27
8.579272985458374,63,69,2,77,"70, 44, 75","84, 63, 25","4, 53",2,"67, 48, 72, 90",68
1.9407508373260498,32,21,15,68,"26, 88, 61","31, 91, 41","80, 27",84,"49, 12, 20, 96",12
2.1022770404815674,71,21,3,82,"88, 18, 15","18, 21, 47","5, 73",87,"6, 19, 70, 68",43
2.1505701541900635,17,15,22,85,"89, 49, 4","74, 11, 65","93, 7",47,"97, 91, 59, 43",94
2.2501819133758545,51,22,8,38,"41, 81, 5","68, 24, 96","41, 6",87,"13, 75, 68, 37",75
2.350720167160034,30,70,56,14,"84, 86, 10","18, 83, 10","87, 80",79,"12, 38, 82, 18",36
2.4510421752929688,64,97,27,97,"47, 38, 36","18, 37, 77","22, 13",75,"89, 71, 91, 9",60
2.5510191917419434,55,73,89,88,"25, 47, 69","93, 8, 4","30, 96",65,"25, 14, 63, 64",14
2.6509549617767334,35,33,19,83,"26, 83, 28","48, 67, 38","29, 15",35,"34, 10, 28, 47",100
2.7508459091186523,96,78,44,23,"24, 82, 97","7, 61, 2","94, 12",30,"29, 22, 3, 13",89
2.8507730960845947,9,17,42,64,"38, 79, 83","25, 29, 9","5, 12",9,"39, 35, 73, 96",74
2.9506449699401855,34,57,71,70,"99, 58, 93","81, 81, 36","39, 52",51,"63, 87, 49, 69",49
3.0503921508789062,90,13,88,54,"64, 24, 34","28, 9, 65","29, 91",73,"69, 88, 99, 50",26
3.1496331691741943,4,27,26,4,"89, 45, 3","12, 69, 32","26, 99",75,"87, 46, 1, 1",49
3.2507519721984863,7,51,59,58,"50, 49, 54","31, 60, 25","37, 24",46,"7, 43, 78, 30",78
3.3510000705718994,78,53,57,89,"23, 69, 38","64, 76, 77","37, 69",63,"46, 95, 75, 38",55
3.4507641792297363,80,47,63,7,"85, 69, 86","15, 18, 68","81, 85",40,"23, 24, 16, 47",27
3.550832986831665,81,53,92,20,"16, 86, 8","93, 25, 27","27, 80",7,"28, 84, 83, 50",39
3.6509530544281006,19,37,53,88,"83, 40, 69","17, 73, 99","57, 10",48,"55, 13, 71, 49",78
3.750243902206421,65,92,87,16,"30, 45, 59","1, 52, 53","39, 88",73,"33, 7, 100, 84",23
3.8512380123138428,58,12,78,23,"26, 22, 75","42, 5, 39","7, 58",88,"79, 68, 59, 99",38
3.951261043548584,43,35,2,74,"49, 52, 38","76, 80, 55","92, 62",11,"98, 100, 41, 10",71
4.0503270626068115,98,91,72,50,"50, 21, 77","45, 98, 80","5, 24",12,"24, 40, 64, 10",24
4.15042519569397,76,35,74,49,"74, 43, 13","67, 87, 100","75, 88",23,"8, 12, 36, 60",80
4.2505669593811035,1,49,54,32,"78, 75, 90","64, 52, 16","57, 81",100,"46, 80, 78, 58",66
4.3503639698028564,81,43,17,36,"4, 96, 95","13, 69, 80","8, 74",80,"15, 10, 55, 80",67
4.450512886047363,27,17,100,9,"48, 74, 83","85, 88, 45","60, 50",46,"46, 68, 36, 38",33
4.550318241119385,57,81,96,76,"49, 90, 52","22, 100, 18","75, 75",80,"99, 83, 65, 60",9
4.649703025817871,57,9,40,48,"17, 78, 11","38, 39, 73","60, 90",71,"2, 83, 62, 23",2
4.750692844390869,100,18,52,42,"37, 26, 42","32, 98, 5","34, 93",87,"62, 24, 92, 86",73
4.85052490234375,99,42,88,61,"11, 88, 36","62, 46, 35","23, 34",100,"35, 57, 3, 48",86
4.9504358768463135,7,4,29,12,"31, 73, 62","15, 33, 11","50, 74",69,"61, 41, 27, 45",60
5.050429105758667,19,92,66,91,"66, 97, 66","11, 63, 53","89, 80",32,"67, 49, 100, 18",54
5.150481939315796,78,82,50,92,"97, 32, 99","62, 80, 79","33, 98",48,"64, 66, 68, 94",58
5.250246047973633,1,74,35,60,"25, 37, 76","78, 52, 14","99, 15",39,"29, 96, 10, 72",40
5.351155042648315,35,80,72,68,"52, 99, 64","63, 64, 18","72, 47",58,"35, 90, 88, 70",3
5.4504499435424805,92,55,92,97,"1, 8, 60","57, 68, 46","59, 64",54,"43, 20, 15, 56",69
5.550953149795532,20,9,55,6,"53, 90, 80","97, 84, 84","30, 45",17,"79, 97, 94, 4",68
5.650457143783569,45,19,68,41,"63, 82, 91","66, 59, 77","25, 68",99,"32, 81, 5, 88",95
5.749466896057129,55,52,99,7,"68, 53, 19","6, 100, 62","45, 35",48,"79, 66, 77, 63",52
5.850436210632324,36,44,54,34,"84, 18, 51","40, 46, 93","60, 78",47,"30, 75, 11, 63",10
5.950499057769775,9,47,86,59,"36, 20, 46","92, 93, 71","26, 55",81,"37, 4, 85, 49",88
6.0504469871521,63,52,12,73,"16, 89, 52","20, 22, 40","7, 29",99,"10, 35, 6, 89",11
6.1501030921936035,66,22,52,97,"20, 4, 5","78, 35, 81","69, 96",46,"33, 48, 59, 48",1
6.250702142715454,45,96,91,62,"42, 46, 66","70, 70, 69","4, 62",52,"67, 79, 16, 17",65
6.3494861125946045,18,55,18,86,"43, 7, 51","9, 31, 36","84, 43",90,"12, 15, 24, 91",15
6.450901031494141,75,23,6,92,"98, 90, 82","83, 40, 44","63, 56",85,"52, 66, 95, 7",31
6.550209045410156,68,26,42,25,"42, 92, 63","65, 41, 30","46, 38",67,"27, 8, 98, 12",13
6.650638818740845,92,62,87,13,"53, 71, 49","26, 64, 9","73, 93",94,"99, 25, 66, 52",45
6.751052141189575,11,80,78,56,"69, 70, 16","1, 21, 62","100, 49",8,"75, 64, 58, 92",41
6.850394010543823,62,16,87,96,"89, 14, 10","52, 11, 1","78, 58",99,"80, 60, 11, 5",60
6.950855016708374,14,1,81,40,"24, 90, 85","100, 53, 27","65, 22",82,"30, 88, 80, 73",60
7.051240921020508,81,40,99,94,"26, 24, 20","90, 82, 13","48, 36",3,"15, 16, 62, 10",67
7.150592088699341,80,95,30,43,"10, 59, 76","2, 12, 54","74, 59",38,"83, 5, 99, 67",25
7.250694990158081,91,2,35,32,"78, 66, 99","22, 81, 73","64, 32",87,"19, 67, 25, 54",59
7.350512981414795,61,79,84,78,"10, 91, 73","1, 29, 33","61, 19",29,"22, 11, 3, 16",45
7.45040488243103,65,14,49,22,"6, 23, 80","46, 69, 63","56, 21",35,"13, 40, 22, 9",87
7.554866075515747,1,95,5,83,"68, 30, 13","28, 65, 37","60, 66",72,"71, 98, 33, 15",53
7.650608062744141,39,1,62,30,"2, 50, 91","41, 59, 28","98, 34",27,"21, 34, 58, 6",74
7.750473976135254,64,77,16,37,"32, 30, 85","45, 32, 96","65, 74",43,"51, 32, 96, 89",95
7.850628852844238,81,94,36,61,"58, 58, 30","84, 79, 54","44, 2",21,"83, 4, 56, 85",47
7.950601100921631,56,32,72,24,"72, 99, 38","38, 66, 67","50, 58",33,"12, 81, 100, 82",94
8.050544023513794,97,95,67,62,"90, 70, 30","53, 62, 45","12, 70",37,"37, 86, 64, 84",100
8.15113615989685,9,82,44,32,"43, 69, 20","89, 52, 48","65, 91",25,"10, 59, 48, 26",5
8.250694990158081,72,36,3,87,"37, 68, 23","69, 44, 23","1, 52",7,"26, 87, 39, 58",41
8.350280046463013,79,17,13,95,"45, 39, 30","89, 53, 27","94, 40",88,"24, 93, 31, 44",36
8.450738906860352,73,10,35,99,"34, 24, 98","1, 20, 92","44, 19",25,"53, 52, 38, 71",40
8.550458908081055,51,83,33,48,"70, 84, 33","5, 21, 49","80, 95",50,"23, 95, 54, 70",87
8.650880098342896,34,24,33,93,"100, 48, 53","12, 87, 42","73, 83",5,"86, 65, 97, 67",18
8.750647068023682,80,59,7,33,"19, 22, 27","98, 100, 32","17, 50",13,"18, 50, 56, 37",31
8.850739002227783,92,83,71,13,"42, 28, 9","74, 89, 25","57, 72",11,"82, 63, 77, 7",80
8.951129913330078,58,64,35,20,"87, 39, 44","8, 46, 56","2, 96",22,"52, 96, 2, 50",34
9.050656080245972,90,57,60,58,"89, 40, 85","54, 91, 76","6, 70",69,"27, 70, 63, 40",18
9.151710033416748,34,81,6,69,"50, 93, 9","72, 68, 3","81, 43",50,"46, 79, 64, 93",68
9.250920057296753,76,10,43,20,"91, 64, 37","81, 11, 59","9, 87",72,"25, 12, 58, 23",30
9.351418018341064,3,2,59,70,"86, 22, 16","97, 52, 4","4, 40",50,"25, 10, 91, 18",12
9.450418949127197,38,18,63,80,"84, 72, 57","90, 51, 72","55, 56",71,"44, 82, 11, 67",31
9.732601165771484,85,12,75,98,"63, 13, 61","91, 71, 17","59, 85",91,"11, 33, 35, 87",32
9.838643074035645,18,51,21,20,"48, 24, 29","53, 14, 74","69, 73",84,"12, 82, 5, 95",53
10.10264801979065,70,84,28,57,"85, 51, 51","57, 96, 79","20, 48",93,"8, 19, 96, 90",48
10.353816032409668,9,14,27,8,"95, 16, 96","15, 33, 73","93, 96",24,"34, 91, 48, 54",28
10.68812108039856,39,29,42,78,"62, 40, 27","38, 60, 59","69, 38",95,"24, 6, 35, 21",75
10.783972024917603,38,54,89,25,"2, 84, 83","61, 32, 74","39, 43",70,"39, 47, 50, 93",44
10.878621101379395,91,22,93,54,"14, 1, 68","65, 48, 48","41, 62",58,"1, 57, 48, 37",3
10.973268985748291,19,98,14,83,"43, 3, 72","18, 11, 52","18, 14",17,"22, 91, 25, 18",22
11.068923950195312,44,28,18,56,"16, 84, 22","94, 98, 90","13, 6",15,"37, 5, 1, 52",94
11.16330099105835,24,51,66,57,"74, 93, 52","58, 28, 24","62, 55",49,"97, 8, 99, 18",16
11.258293151855469,48,80,97,34,"94, 88, 5","10, 74, 5","72, 31",27,"30, 12, 21, 63",2
11.353634119033813,40,25,18,41,"99, 59, 1","23, 30, 97","95, 67",3,"31, 45, 17, 92",59
11.449809074401855,83,59,40,5,"44, 14, 52","76, 12, 69","94, 31",91,"1, 35, 55, 21",82
11.550117015838623,8,18,44,88,"92, 30, 3","21, 92, 82","54, 25",50,"5, 66, 55, 10",32
11.667225122451782,67,43,100,49,"86, 32, 12","31, 28, 6","17, 28",87,"70, 31, 71, 7",62
11.749265909194946,66,85,91,100,"80, 20, 11","74, 45, 100","82, 66",93,"33, 37, 80, 1",78
11.850497007369995,63,72,6,13,"58, 5, 55","3, 43, 95","100, 25",61,"98, 71, 20, 30",5
11.949870109558105,64,50,30,48,"33, 98, 20","40, 55, 14","48, 16",21,"29, 7, 4, 45",93
12.050370216369629,93,13,29,38,"2, 57, 42","52, 18, 79","84, 21",32,"45, 68, 54, 2",44
12.150956153869629,20,9,55,90,"7, 62, 19","62, 67, 74","10, 84",58,"67, 28, 33, 53",14
12.250436067581177,37,77,64,34,"80, 76, 60","4, 70, 99","94, 33",81,"94, 58, 85, 27",47
12.350802898406982,89,21,42,100,"29, 18, 79","50, 70, 69","91, 21",72,"92, 37, 99, 37",93
12.450428009033203,56,74,10,3,"29, 49, 10","82, 84, 5","45, 28",61,"1, 13, 75, 51",77
12.550895929336548,93,2,47,80,"32, 100, 96","30, 83, 89","26, 31",46,"10, 59, 8, 2",31
12.649668216705322,89,8,67,77,"11, 74, 64","38, 58, 31","48, 43",82,"37, 56, 31, 89",100
12.750138998031616,10,3,63,37,"94, 88, 12","63, 82, 75","48, 32",93,"99, 76, 78, 87",29
12.850912094116211,91,31,86,48,"96, 32, 66","28, 36, 72","17, 97",57,"87, 95, 18, 3",94
12.950574159622192,27,45,4,44,"87, 74, 5","83, 79, 12","74, 62",62,"38, 67, 46, 48",83
13.049910068511963,71,15,74,23,"87, 84, 57","79, 22, 50","47, 64",100,"68, 11, 80, 91",52
13.150230169296265,83,40,32,68,"97, 61, 22","48, 94, 31","46, 84",61,"59, 55, 13, 2",72
13.249412059783936,32,1,55,23,"9, 36, 3","92, 17, 64","88, 58",86,"43, 78, 17, 89",1
13.350366115570068,18,4,22,31,"58, 62, 53","8, 45, 23","18, 59",21,"29, 63, 37, 59",45
13.45028305053711,50,82,51,21,"8, 85, 63","70, 65, 61","28, 98",3,"14, 75, 66, 19",93
13.5503089427948,81,20,59,37,"70, 95, 71","69, 56, 75","73, 82",70,"95, 55, 30, 72",95
13.65016508102417,59,68,64,56,"5, 11, 84","87, 36, 65","2, 92",78,"73, 33, 21, 38",62
13.750465154647827,99,17,28,22,"71, 85, 44","11, 37, 47","37, 74",3,"34, 52, 41, 62",69
13.850327014923096,21,14,75,37,"100, 98, 26","54, 91, 34","62, 91",91,"49, 76, 70, 29",72
14.350142002105713,90,6,44,54,"38, 2, 54","85, 46, 8","7, 3",1,"60, 75, 71, 13",77
14.449466943740845,11,36,21,43,"37, 57, 41","80, 39, 73","39, 52",93,"46, 67, 90, 30",41
14.54963207244873,65,33,48,84,"94, 35, 54","98, 76, 77","29, 55",66,"93, 3, 27, 33",15
14.649492025375366,11,35,25,9,"97, 71, 19","19, 70, 67","26, 59",11,"83, 42, 11, 86",16
14.751001834869385,94,26,54,55,"67, 97, 95","46, 19, 32","49, 11",40,"20, 77, 30, 22",86
14.850835084915161,70,81,5,35,"33, 87, 9","60, 92, 6","48, 86",29,"96, 73, 29, 55",41
14.95064926147461,9,4,71,99,"24, 99, 78","41, 74, 73","3, 58",31,"91, 81, 92, 8",76
15.050690174102783,82,41,50,74,"37, 20, 1","99, 93, 95","78, 97",27,"52, 65, 28, 44",41
15.150774002075195,88,96,85,47,"19, 93, 4","57, 48, 94","58, 37",19,"98, 9, 20, 54",83
15.251197099685669,22,44,66,59,"15, 63, 43","46, 43, 73","57, 64",77,"53, 40, 69, 52",98
15.353169918060303,67,26,56,87,"13, 88, 14","20, 53, 1","61, 5",27,"82, 19, 71, 11",19
15.450653076171875,26,77,2,38,"66, 17, 29","63, 21, 73","23, 69",8,"59, 7, 30, 46",53
15.553210020065308,55,40,94,33,"75, 24, 27","33, 92, 9","53, 58",33,"6, 13, 52, 13",61
15.65223503112793,32,53,55,78,"28, 13, 43","88, 49, 16","86, 51",15,"98, 44, 38, 38",25
15.757069110870361,44,70,60,2,"67, 24, 32","45, 18, 78","86, 100",64,"21, 36, 100, 62",40
15.853103876113892,83,3,94,43,"4, 31, 13","74, 36, 70","43, 100",69,"13, 37, 76, 67",26
15.950715065002441,48,32,99,36,"59, 78, 66","99, 75, 65","38, 83",42,"82, 33, 91, 63",99
16.052200078964233,49,56,17,39,"89, 70, 79","67, 82, 70","100, 9",41,"50, 89, 21, 50",94
16.15446710586548,19,6,78,57,"5, 51, 12","88, 88, 44","35, 25",38,"79, 51, 46, 47",31
16.2532320022583,51,92,51,90,"30, 85, 96","17, 45, 87","95, 85",66,"20, 91, 31, 75",40
16.3511860370636,12,5,49,81,"95, 75, 74","58, 63, 56","13, 10",57,"68, 30, 98, 94",5
16.45055317878723,20,56,85,31,"26, 81, 36","58, 83, 95","35, 78",30,"24, 46, 12, 5",98
16.55146813392639,34,4,18,63,"67, 10, 12","31, 49, 39","38, 65",4,"17, 35, 28, 60",35
16.650716066360474,61,82,65,95,"64, 92, 57","18, 75, 67","11, 34",78,"26, 3, 6, 19",85
16.75170111656189,17,47,97,46,"68, 44, 62","41, 24, 95","1, 18",96,"17, 15, 34, 63",33
16.85074806213379,75,9,24,75,"44, 68, 24","23, 30, 43","23, 34",4,"12, 86, 88, 95",84
16.950112104415894,93,58,98,17,"39, 51, 58","51, 8, 14","89, 74",70,"41, 75, 46, 65",33
17.050166130065918,62,9,9,76,"24, 84, 23","74, 70, 94","39, 44",26,"43, 65, 99, 100",74
4.390212774276733,88,40,97,54,"14, 99, 26","34, 69, 6","42, 44",4,"33, 70, 85, 63",64
4.6163389682769775,77,8,81,38,"46, 73, 91","63, 97, 86","11, 14",41,"69, 45, 56, 13",74
4.712416887283325,86,28,8,55,"27, 67, 16","95, 71, 57","31, 77",32,"77, 8, 81, 22",87
4.807521104812622,74,35,42,84,"14, 62, 11","57, 45, 41","13, 83",81,"51, 5, 13, 69",71
4.902711868286133,16,49,27,48,"26, 94, 87","59, 59, 76","80, 73",98,"5, 80, 89, 24",46
4.997090101242065,17,78,36,58,"93, 1, 18","72, 45, 1","55, 98",18,"92, 24, 66, 87",99
6.047002792358398,11,11,95,72,"12, 36, 94","93, 5, 1","74, 76",38,"56, 83, 16, 43",62
6.152627944946289,27,18,85,48,"3, 74, 26","8, 80, 22","48, 15",95,"95, 26, 66, 39",20
6.266603946685791,67,50,88,77,"67, 21, 83","71, 41, 5","90, 92",87,"61, 86, 48, 8",37
6.362695932388306,66,62,90,32,"96, 29, 35","95, 87, 55","58, 44",96,"37, 29, 89, 24",96
6.467083930969238,19,70,57,65,"41, 84, 63","22, 100, 76","33, 42",4,"59, 39, 83, 26",81
6.572445869445801,57,36,25,32,"22, 36, 9","23, 67, 99","21, 37",60,"32, 67, 62, 17",98
6.674424886703491,79,25,47,5,"27, 76, 90","97, 49, 62","67, 79",32,"4, 88, 58, 85",49
6.774448871612549,23,80,62,70,"14, 88, 17","39, 68, 33","46, 46",4,"35, 83, 14, 25",87
6.874762058258057,24,73,58,77,"93, 79, 100","65, 66, 70","92, 2",20,"39, 27, 75, 55",7
6.9741997718811035,15,56,35,68,"1, 56, 94","98, 49, 24","32, 28",86,"77, 93, 47, 14",15
7.074167728424072,35,4,35,86,"32, 12, 53","86, 92, 93","2, 5",70,"50, 51, 32, 62",58
7.173732757568359,100,73,16,11,"50, 27, 92","45, 31, 57","8, 28",94,"34, 14, 25, 87",8
7.274847030639648,59,38,43,26,"87, 99, 82","97, 58, 66","5, 34",74,"58, 9, 64, 57",16
7.373976707458496,1,79,52,82,"12, 85, 50","82, 33, 40","65, 34",56,"94, 67, 29, 11",82
7.474097967147827,39,35,25,32,"69, 18, 68","75, 8, 45","64, 21",39,"12, 68, 39, 11",47
7.5742857456207275,74,97,70,65,"82, 29, 35","29, 1, 99","72, 75",69,"28, 25, 37, 52",4
7.674530029296875,14,95,99,48,"73, 21, 24","41, 38, 26","42, 72",75,"94, 13, 18, 4",57
7.774019718170166,50,81,83,95,"73, 81, 35","29, 37, 6","8, 89",5,"3, 82, 62, 40",74
7.874454021453857,55,2,93,13,"2, 91, 87","73, 48, 88","53, 98",98,"14, 62, 25, 31",78
7.974933862686157,5,76,56,27,"22, 95, 10","3, 44, 9","86, 87",4,"83, 56, 11, 96",70
8.074357032775879,82,37,97,99,"72, 74, 92","11, 60, 7","32, 41",38,"72, 66, 55, 9",60
8.174527883529663,15,86,22,20,"5, 82, 38","13, 54, 63","51, 15",62,"84, 27, 51, 6",79
8.273831844329834,12,52,99,97,"95, 3, 74","37, 90, 21","76, 30",60,"70, 90, 2, 86",30
8.374159812927246,17,52,79,42,"71, 24, 66","27, 34, 30","12, 48",22,"45, 73, 10, 84",15
8.474344968795776,57,86,46,21,"2, 30, 24","23, 6, 95","3, 67",57,"99, 86, 55, 85",19
8.574469804763794,80,66,94,69,"68, 54, 69","33, 76, 33","27, 29",68,"30, 41, 93, 83",66
8.674347877502441,56,83,98,55,"80, 99, 41","58, 69, 48","63, 86",23,"89, 31, 48, 24",46
8.774470806121826,44,20,36,17,"30, 95, 17","68, 25, 30","78, 16",33,"2, 99, 56, 53",58
8.874905824661255,62,10,58,31,"44, 95, 11","27, 90, 19","8, 45",33,"23, 33, 90, 47",86
8.974506855010986,14,67,6,92,"31, 55, 61","76, 93, 18","45, 1",77,"53, 89, 42, 75",35
9.073989868164062,5,83,31,56,"18, 17, 44","79, 22, 32","91, 70",100,"46, 22, 99, 35",11
9.173578977584839,69,30,48,24,"68, 79, 58","5, 34, 48","64, 31",28,"20, 91, 90, 58",7
9.27446985244751,89,27,62,95,"28, 77, 14","60, 16, 27","4, 26",51,"25, 78, 23, 63",49
9.374929904937744,45,90,93,9,"43, 12, 16","49, 77, 84","39, 14",100,"33, 67, 33, 87",31
9.473509788513184,70,12,4,45,"71, 56, 48","93, 26, 65","44, 44",61,"86, 21, 11, 53",4
9.574244737625122,72,58,20,36,"58, 47, 91","93, 30, 10","61, 94",25,"39, 100, 60, 20",39
9.674712896347046,45,73,86,18,"69, 99, 86","69, 74, 71","82, 18",79,"30, 2, 8, 44",55
9.774190902709961,75,17,68,91,"87, 62, 99","19, 49, 19","64, 17",20,"87, 59, 100, 28",47
9.874648809432983,41,11,67,37,"53, 85, 29","45, 65, 95","37, 31",95,"79, 63, 62, 33",85
9.97478985786438,40,82,64,31,"45, 43, 76","37, 47, 39","71, 89",63,"64, 67, 86, 100",87
10.073399782180786,27,7,67,79,"14, 91, 92","12, 71, 5","49, 90",36,"6, 11, 42, 44",19
10.17491102218628,71,78,16,2,"18, 62, 43","24, 60, 14","21, 88",49,"16, 17, 8, 78",85
10.274351835250854,17,29,98,5,"83, 1, 30","51, 37, 9","77, 100",46,"54, 91, 31, 17",25
10.37441086769104,17,70,88,97,"100, 92, 98","60, 27, 43","12, 73",41,"89, 61, 38, 22",40
10.474860906600952,49,84,72,52,"2, 52, 67","42, 95, 74","17, 21",85,"50, 13, 24, 87",60
10.574358940124512,76,90,22,64,"7, 55, 61","26, 44, 4","65, 15",52,"85, 43, 90, 74",61
10.674797773361206,68,98,64,69,"35, 51, 36","70, 3, 30","13, 63",76,"52, 41, 18, 21",88
10.774241924285889,43,56,3,67,"89, 76, 76","66, 39, 94","68, 65",81,"30, 41, 74, 87",46
10.97944188117981,60,5,63,70,"56, 99, 87","33, 38, 13","41, 48",40,"66, 68, 26, 49",53
11.075618743896484,75,50,49,90,"20, 18, 74","81, 47, 3","32, 41",50,"88, 42, 83, 33",94
11.173929929733276,68,33,2,47,"79, 34, 59","15, 75, 29","93, 36",90,"77, 96, 43, 48",81
